dataset_id,model,val_loss,ndcg
0,fm_all,0.5774829919024032,0.6609
1,fm_all,0.5725201316705839,0.6652
2,fm_all,0.5785457255348326,0.659
3,fm_all,0.581724258642348,0.6579
4,fm_all,0.5885611677926684,0.6482
5,fm_all,0.5969907035827636,0.6463
6,fm_all,0.6069450318813324,0.6358
7,fm_all,0.5907501145801713,0.654
8,fm_all,0.5904961438740001,0.6536
9,fm_all,0.5861261716631593,0.6627
